n_killed,latitude,longitude
1,40.8568,-73.9284
1,31.1293,-97.4659
1,40.0014,-75.1327
1,36.2624,-84.1911
1,42.6632,-73.7635
1,42.2233,-71.805
1,35.8974,-81.2078
1,37.1757,-80.4387
1,34.0812,-118.297
1,45.7854,-108.514
1,27.9833,-82.4496
1,42.4425,-83.153
1,37.4701,-122.152
1,30.0515,-95.7985
1,43.0766,-87.9855
1,32.1965,-110.955
1,33.909,-84.5399
1,33.6118,-84.4481
1,34.5258,-117.355
1,61.5829,-149.36
1,39.5465,-119.802
1,34.0139,-118.158
1,31.826,-81.5986
1,34.661,-78.9954
1,42.9262,-78.8264
1,31.5476,-82.4568
1,32.3631,-90.1611
1,33.6165,-84.6339
1,40.5913,-73.944
1,33.7918,-84.3952
1,34.1102,-117.296
1,29.6114,-95.405
1,35.9781,-83.8927
1,35.0654,-98.2564
1,35.7921,-78.581
1,40.0522,-75.1284
1,36.1477,-80.2646
1,34.125,-117.243
1,38.8437,-76.9942
1,43.2216,-75.4226
1,33.4704,-84.3563
1,34.1666,-117.285
1,34.6925,-78.8739
1,37.7697,-122.173
1,38.826,-104.775
1,30.1621,-91.998
1,35.0645,-78.8923
1,35.0824,-80.7796
1,33.9724,-118.255
1,30.0902,-81.7496
1,33.4538,-112.074
1,32.1576,-110.969
1,40.4629,-79.9301
1,35.6135,-97.5496
1,30.0636,-85.4841
1,39.3639,-76.7075
1,31.994,-81.1055
1,42.8878,-112.453
1,33.9618,-118.302
1,32.263,-90.2496
1,41.7867,-87.6668
1,34.0627,-118.258
1,41.8751,-87.7353
1,41.7426,-87.5661
1,35.322,-118.807
1,40.9199,-74.159
1,36.249,-86.7495
1,40.9203,-74.1591
1,39.9699,-75.2391
1,37.7334,-122.38
1,33.7446,-84.1676
1,33.6893,-117.385
1,32.4457,-86.3412
1,32.3379,-86.1718
1,37.925,-121.281
1,39.3214,-76.5532
1,48.5014,-119.346
1,36.2863,-76.2486
1,30.3634,-91.1278
1,42.0955,-71.032
1,43.8911,-85.5256
1,33.5356,-101.855
1,39.954,-75.2262
1,40.0457,-75.1613
1,41.6535,-87.5379
1,38.208,-85.7676
1,32.6631,-96.5749
1,45.822,-91.1686
1,41.1422,-104.798
1,40.5527,-105.096
1,37.4023,-82.9421
1,30.6694,-94.3286
1,34.0619,-117.771
1,38.0567,-84.4938
1,33.4879,-94.0393
1,42.4338,-83.034
1,33.4516,-112.203
1,41.4881,-81.6393
1,40.099,-74.9828
1,40.6743,-74.0041
1,37.8039,-122.27
1,35.6867,-88.8386
1,41.881,-87.6247
1,26.3984,-81.41
1,41.4568,-81.6059
1,40.6354,-73.9257
1,32.7937,-96.8087
1,28.5228,-81.3929
1,37.2331,-93.2679
1,32.4717,-85.0189
1,30.5402,-97.6464
1,32.2162,-110.971
1,39.5247,-121.574
1,33.885,-78.6842
1,35.2891,-97.7537
1,35.3732,-118.993
1,33.909,-84.5399
1,35.1606,-90.0139
1,38.8184,-104.76
1,29.7654,-95.3663
1,29.676,-95.5412
1,39.9265,-75.191
1,43.1463,-77.5987
1,40.7253,-74.1815
1,61.6365,-149.343
1,41.7633,-87.6404
1,36.2033,-115.153
1,37.3763,-93.3418
1,34.569,-85.615
1,32.1964,-95.4531
1,41.4316,-81.5648
1,61.2047,-149.738
1,38.8583,-76.9966
1,37.7831,-122.394
1,29.9676,-90.0348
1,33.7276,-84.4014
1,38.7354,-90.2831
1,38.853,-76.884
1,40.7043,-74.088
1,40.9151,-74.0492
1,36.1389,-95.8866
1,35.3126,-97.2547
1,32.8565,-90.4038
1,40.9151,-74.0492
1,33.8188,-84.195
1,40.4496,-79.9679
1,41.8726,-87.723
1,38.6159,-90.2508
1,34.739,-86.5989
1,29.8546,-91.6349
1,35.4349,-97.4858
1,42.9478,-78.8699
1,36.1335,-95.8867
1,29.8722,-90.114
1,34.0061,-81.0062
1,39.2436,-74.8105
1,36.8231,-76.2535
1,37.2882,-120.493
1,32.0078,-102.188
1,37.4165,-94.6912
1,45.0152,-93.2247
1,33.8205,-118.323
1,33.7683,-84.4128
1,46.8267,-100.89
1,39.0232,-94.5867
1,34.1867,-118.396
1,35.7086,-81.3133
1,42.9523,-78.9014
1,38.853,-76.884
1,40.7236,-74.1763
1,32.2144,-95.2236
1,33.712,-84.2707
1,33.6981,-84.4488
1,43.1776,-88.0285
1,42.3994,-83.013
1,33.0096,-85.0319
1,32.7934,-79.9453
1,29.9465,-90.0523
1,26.4615,-80.0728
1,41.7342,-87.6497
1,29.7005,-95.6148
1,27.7585,-82.645
1,29.9673,-90.0188
1,38.8669,-76.9849
1,32.2162,-110.971
1,38.8208,-77.0083
1,38.6299,-90.2062
1,33.4071,-82.6621
1,45.5068,-122.432
1,37.7311,-97.3141
1,37.115,-76.4791
1,39.3111,-76.6426
1,40.7251,-73.2454
1,29.6865,-95.5159
1,30.5613,-88.2008
1,33.9873,-83.9541
1,39.9378,-75.117
1,27.7392,-82.6794
1,31.994,-81.1055
1,27.8034,-82.6876
1,32.7607,-93.7699
1,40.4201,-80.0077
1,35.6655,-80.4869
1,40.7268,-74.2186
1,30.4008,-88.8914
1,39.0302,-94.2675
1,40.5747,-73.9876
1,39.1738,-94.5757
1,40.4528,-79.8873
1,47.6121,-122.344
1,32.738,-97.2345
1,34.474,-85.9035
1,26.6368,-81.8645
1,35.2626,-80.8921
1,40.7317,-74.1874
1,38.0241,-121.288
1,41.881,-87.7358
1,39.9805,-75.1758
1,43.0156,-76.1467
1,,
1,36.0441,-79.7741
1,37.9391,-121.24
1,39.9798,-75.1776
1,29.4909,-94.9578
1,35.5933,-80.8065
1,37.7563,-122.176
1,36.289,-77.9816
1,29.9919,-90.0363
1,29.4873,-98.4317
1,29.4909,-94.9578
1,30.214,-92.3801
1,30.0428,-89.9693
1,40.6678,-73.9312
1,42.0787,-71.0288
1,35.1511,-118.82
1,41.0726,-85.148
1,33.9656,-118.265
1,43.4818,-82.7531
1,29.7173,-98.1607
1,39.0714,-94.5447
1,37.7592,-122.187
1,43.0004,-83.678
1,41.7984,-87.6163
1,29.7252,-98.1855
1,38.1301,-85.5572
1,40.7389,-74.2278
1,38.0577,-103.727
1,26.7698,-80.0823
1,41.7766,-72.6853
1,46.1408,-68.0406
1,34.2437,-118.45
1,41.9221,-87.7805
1,33.6981,-84.4488
1,44.1439,-72.6696
1,29.8889,-95.4052
1,35.4198,-94.549
1,41.1952,-73.1804
1,42.1177,-72.5891
1,29.6769,-95.5844
1,40.4871,-74.4677
1,27.7073,-97.4075
1,32.738,-97.2345
1,29.6477,-97.8722
1,36.0506,-102.499
1,43.0784,-87.9076
1,35.243,-94.6176
1,40.4022,-79.9894
1,32.4782,-93.7779
1,37.7566,-122.196
1,30.4686,-91.1398
1,40.4062,-79.932
1,26.6387,-81.8477
1,39.9859,-75.1653
1,35.4977,-97.4855
1,37.0653,-76.4732
1,40.4477,-80.0412
1,34.2444,-118.408
1,36.9857,-76.4204
1,40.3264,-75.9564
1,41.6316,-111.839
1,42.9209,-78.8002
1,33.5701,-101.858
1,29.5346,-82.3268
1,37.495,-93.8811
1,30.6157,-81.5288
1,34.0369,-118.326
1,38.6741,-90.2194
1,38.2579,-122.04
1,39.8424,-86.3982
1,33.882,-118.151
1,33.495,-111.909
1,40.6643,-74.2202
1,40.6541,-74.1874
1,41.1065,-73.4177
1,34.7112,-80.92
1,39.9827,-75.2616
1,32.375,-86.2872
1,31.1628,-81.4938
1,38.6484,-90.2306
1,39.9313,-75.2288
1,39.2995,-76.605
1,33.7173,-118.299
1,41.6055,-87.3476
1,37.9834,-83.2664
1,39.992,-75.1634
1,29.9662,-90.0729
1,41.0685,-80.6341
1,39.8681,-86.0845
1,42.0156,-85.6161
1,32.6994,-114.645
1,38.6998,-90.2461
1,32.0663,-81.0585
1,35.2737,-80.7833
1,40.6394,-73.9648
1,43.0294,-112.427
1,32.3873,-90.2344
1,33.5988,-111.98
1,41.9432,-84.204
1,34.5434,-83.5289
1,28.5026,-81.4037
1,35.1498,-84.8845
1,32.346,-90.3282
1,30.3469,-91.8473
1,27.4621,-80.3429
1,31.1195,-97.7255
1,41.759,-87.5616
1,27.7914,-82.7001
1,35.4281,-97.5391
1,38.0901,-78.9968
1,42.4167,-82.9622
1,41.5877,-87.376
1,47.1828,-122.55
1,35.7716,-119.256
1,34.2226,-92.0188
1,41.5297,-81.636
1,39.9448,-82.9701
1,36.1791,-115.14
1,25.5722,-80.2321
1,32.7803,-89.1304
1,37.5024,-77.4653
1,42.4213,-82.9914
1,39.8373,-75.3978
1,37.5207,-77.3166
1,38.6909,-90.248
1,33.8399,-86.7813
1,33.9805,-118.291
1,32.3334,-90.2694
1,33.6837,-84.5079
1,35.8268,-92.5565
1,33.5022,-112.116
1,43.0847,-87.9459
1,38.6154,-90.1204
1,38.087,-84.4731
1,40.0157,-75.1401
1,35.6952,-81.0397
1,38.4193,-82.4452
1,28.5878,-81.3071
1,41.0458,-75.2479
1,38.9305,-94.5078
1,42.9753,-71.1461
1,35.0824,-106.651
1,43.5381,-82.8499
1,41.8863,-75.6766
1,40.7298,-74.2138
1,43.1794,-78.4344
1,41.9521,-84.2068
1,42.4179,-83.1016
1,36.4848,-88.2172
1,34.8342,-90.0603
1,34.5312,-112.117
1,41.4531,-81.5564
1,37.2943,-120.491
1,38.7994,-104.815
1,43.1423,-77.6198
1,33.7085,-78.8902
1,41.868,-87.8397
1,41.7723,-87.6568
1,27.7753,-82.6384
1,26.7848,-80.068
1,38.6959,-90.2532
1,42.3896,-71.0336
1,42.401,-71.0199
1,48.2911,-122.667
1,40.2607,-76.8662
1,34.9814,-89.9934
1,34.7514,-92.2954
1,45.5042,-122.475
1,41.7452,-87.6292
1,38.6164,-121.293
1,33.0363,-96.7585
1,41.1406,-95.8909
1,31.5714,-84.1736
1,34.7428,-92.2999
1,39.1557,-83.8889
1,41.5275,-81.5314
1,39.7383,-104.865
1,39.7127,-86.1508
1,41.2057,-95.9473
1,44.9804,-93.2716
1,39.9746,-75.1995
1,37.8165,-122.275
1,36.7158,-76.5757
1,26.1569,-80.2169
1,33.5664,-81.8427
1,38.2533,-104.628
1,41.3576,-72.937
1,32.396,-87.0091
1,38.697,-90.2557
1,34.5997,-118.129
1,40.6602,-74.1921
1,36.0699,-79.7706
1,37.501,-77.5002
1,36.3028,-76.2263
1,33.9373,-117.463
1,26.6214,-81.8716
1,37.8347,-122.27
1,27.7608,-97.4245
1,27.5983,-80.5035
1,41.9343,-87.7593
1,34.2178,-77.928
1,40.2388,-74.7421
1,42.496,-92.3236
1,34.7322,-92.2929
1,38.7485,-77.5691
1,30.2819,-81.5919
1,40.6686,-74.2089
1,39.962,-75.1995
1,39.7763,-86.1154
1,28.1029,-80.583
1,35.3995,-83.1533
1,34.6116,-78.9526
1,41.4918,-81.6127
1,34.982,-106.698
1,37.2766,-77.3146
1,26.272,-80.2572
1,34.0712,-118.256
1,42.6054,-98.0888
1,35.031,-89.8314
1,37.5278,-77.3575
1,42.6482,-83.2745
1,34.1665,-85.6846
1,29.9844,-90.0352
1,25.8508,-80.1852
1,31.6031,-97.0911
1,38.2539,-85.7697
1,39.999,-75.1087
1,38.9543,-77.0243
1,36.8575,-86.0617
1,41.8181,-87.725
1,31.1241,-97.703
1,41.6299,-87.6585
1,,
1,34.2062,-118.351
1,31.7856,-106.413
1,35.049,-85.2609
1,29.992,-90.0343
1,36.7437,-90.4146
1,29.9662,-90.0729
1,38.6575,-90.2149
1,38.7455,-90.3115
1,27.1996,-82.3452
1,38.1571,-85.8741
1,41.1673,-112.064
1,34.0627,-118.073
1,31.7591,-106.48
1,37.662,-113.099
1,43.0411,-83.7305
1,32.3232,-90.2396
1,32.8774,-79.9967
1,32.2847,-90.2537
1,38.7031,-90.2623
1,35.4091,-97.5479
1,37.7509,-100.026
1,41.2377,-77.0634
1,27.335,-82.5374
1,30.0293,-95.5122
1,33.7977,-84.1953
1,38.5857,-90.1246
1,47.4426,-114.054
1,40.4488,-86.0563
1,,
1,38.5923,-90.2335
1,35.0327,-85.2438
1,40.1404,-123.813
1,39.3352,-76.6954
1,36.202,-95.983
1,36.6178,-94.3154
1,29.9712,-90.0673
1,43.4267,-83.9339
1,30.0058,-90.1161
1,33.8419,-117.964
1,30.7025,-96.3762
1,33.3777,-112.168
1,41.7789,-87.7254
1,36.3699,-79.6731
1,36.784,-119.809
1,36.2199,-119.374
1,35.8142,-84.2929
1,33.9491,-83.3546
1,,
1,37.0389,-90.5258
1,33.3336,-93.8655
1,41.4844,-87.704
1,40.7293,-74.178
1,38.6874,-90.245
1,31.5458,-90.1436
1,39.0657,-94.589
1,45.8923,-123.96
1,41.7502,-87.6638
1,26.7244,-80.0543
1,40.6934,-73.9771
1,35.6553,-80.4946
1,36.0796,-115.094
1,29.8902,-90.1268
1,34.1144,-117.846
1,33.4348,-112.326
1,39.3172,-76.5627
1,26.7601,-80.215
1,41.5562,-88.0615
1,36.0871,-119.018
1,40.7043,-73.7977
1,37.78,-122.228
1,41.5712,-71.0026
1,38.8599,-76.9291
1,35.0601,-78.973
1,39.8344,-86.0461
1,33.4695,-86.8894
1,39.0255,-94.4423
1,41.7974,-87.6772
1,41.8873,-87.7633
1,44.0325,-116.359
1,28.9767,-80.9119
1,32.3422,-88.9263
1,42.9096,-78.7916
1,46.0128,-84.716
1,,
1,,
1,30.2563,-91.1031
1,41.5933,-87.3495
1,35.0071,-106.004
1,27.4974,-81.5116
1,39.1058,-94.482
1,35.1636,-90.0273
1,37.209,-93.2923
1,46.8668,-96.8739
1,36.836,-76.3085
1,32.8767,-96.6867
1,42.3314,-83.0442
1,40.131,-88.2747
1,33.9621,-118.287
1,41.0686,-80.6388
1,40.0787,-82.953
1,33.6895,-118.002
1,41.8657,-87.6294
1,39.0368,-96.8396
1,40.185,-80.2661
1,39.9964,-75.1374
1,38.2326,-85.796
1,33.9565,-118.272
1,43.0334,-76.1612
1,31.8131,-106.452
1,40.6911,-112.093
1,38.686,-90.2713
1,27.4708,-82.5595
1,36.3924,-83.0012
1,33.5753,-112.246
1,40.7279,-74.2219
1,44.9919,-93.1059
1,39.3317,-76.6957
1,40.6006,-112.008
1,40.4686,-86.0965
1,40.4686,-86.0965
1,36.2195,-95.9867
1,40.1272,-88.2581
1,35.0036,-90.7886
1,38.9218,-76.9886
1,38.9072,-77.0369
1,35.4406,-93.0176
1,42.4618,-75.0592
1,34.9214,-82.0837
1,41.1204,-87.8525
1,40.0608,-75.1525
1,33.6962,-116.213
1,36.249,-84.0431
1,37.7642,-122.256
1,35.0578,-106.524
1,29.9343,-90.0885
1,41.6416,-83.545
1,33.4715,-112.186
1,33.9443,-98.674
1,39.1223,-94.6455
1,30.1656,-85.6121
1,40.2319,-74.7657
1,37.7389,-122.18
1,34.2515,-84.4803
1,41.5513,-87.3414
1,41.8561,-87.6786
1,37.7351,-122.188
1,41.7464,-87.5507
1,33.9383,-118.227
1,39.5057,-119.807
1,27.2997,-80.2939
1,37.6838,-97.3789
1,40.8526,-73.8846
1,40.7414,-73.8148
1,39.0551,-94.5931
1,33.9311,-118.243
1,40.1743,-75.6747
1,39.9345,-82.9708
1,37.5491,-77.4172
1,38.0057,-87.582
1,33.3886,-112.099
1,33.919,-118.308
1,32.5313,-84.9566
1,42.3046,-75.4279
1,35.0066,-85.3097
1,41.7357,-87.6047
1,30.8529,-83.2794
1,37.5286,-122.043
1,41.5944,-83.6727
1,41.9673,-87.6501
1,41.8937,-87.7126
1,32.056,-81.0913
1,30.3022,-81.7334
1,29.4067,-98.5787
1,41.7445,-87.5625
1,30.4475,-91.2073
1,33.502,-86.8378
1,43.0695,-87.9268
1,33.5186,-86.8084
1,32.6154,-90.0009
1,30.3479,-97.7034
1,32.3245,-86.2324
1,33.882,-118.16
1,39.6904,-104.891
1,42.3684,-83.437
1,25.8652,-80.3162
1,40.1407,-94.48
1,41.6252,-87.5436
1,31.0006,-86.9426
1,31.6599,-94.5721
1,38.6608,-76.8062
1,32.3705,-90.2575
1,35.8311,-80.8987
1,38.9619,-76.9942
1,42.2065,-83.5577
1,39.9941,-75.1795
1,37.8667,-122.304
1,38.5125,-81.843
1,32.3127,-106.74
1,34.5781,-78.6634
1,30.2979,-97.6872
1,41.6157,-87.5095
1,39.8643,-86.1399
1,29.4361,-98.6237
1,33.6401,-97.1305
1,32.7027,-103.136
1,42.0535,-88.3486
1,41.3194,-95.9594
1,38.0936,-85.8566
1,38.2453,-85.8037
1,30.4632,-91.1414
1,36.0037,-78.8117
1,37.2369,-121.943
1,32.9098,-96.8701
1,37.2867,-79.4759
1,34.0659,-117.707
1,30.6171,-84.6599
1,38.0825,-83.645
1,39.9429,-75.2392
1,34.1025,-118.102
1,38.6152,-90.1573
1,29.9752,-95.4073
1,39.2644,-76.4729
1,39.9554,-83.0295
1,39.2855,-76.6562
1,39.2644,-76.4729
1,29.046,-82.0178
1,41.6856,-86.2366
1,33.461,-82.4963
1,,
1,36.0996,-80.2334
1,42.9147,-78.8147
1,33.4718,-86.9568
1,33.6158,-84.4829
1,41.7554,-72.685
1,31.7531,-93.0919
1,39.9847,-82.9316
1,40.6991,-79.9942
1,40.0078,-82.9424
1,38.0283,-121.891
1,35.0883,-89.9492
1,32.4275,-87.0304
1,41.8823,-87.7588
1,39.7808,-86.1955
1,37.7625,-122.187
1,41.4462,-81.641
1,37.3367,-121.89
1,34.1883,-118.146
1,32.7588,-96.6828
1,35.0117,-78.7785
1,29.6767,-95.5283
1,29.5986,-95.4839
1,36.156,-82.756
1,40.0889,-80.7573
1,39.8326,-85.9911
1,30.4575,-84.3436
1,39.7235,-86.0886
1,30.0057,-95.4177
1,39.967,-75.1551
1,35.4234,-97.518
1,43.0958,-123.299
1,38.9241,-94.3299
1,25.8696,-80.2426
1,36.248,-115.145
1,31.6493,-106.257
1,29.5988,-95.4843
1,33.0395,-96.7315
1,,
1,40.7384,-73.8847
1,32.7744,-96.7923
1,35.0833,-106.643
1,39.319,-76.5672
1,32.8508,-79.9631
1,39.7541,-84.24
1,33.9038,-118.236
1,41.7666,-87.6666
1,41.8802,-87.7575
1,45.6679,-122.602
1,29.3286,-103.546
1,34.2175,-92.0135
1,,
1,35.3946,-77.9764
1,35.237,-89.981
1,39.8103,-86.1521
1,40.2806,-76.8965
1,44.0326,-116.966
1,33.5535,-97.8473
1,46.6065,-120.469
1,47.1384,-119.299
1,35.4838,-97.5612
1,32.7292,-96.8915
1,33.4933,-86.8328
1,40.2366,-74.7771
1,39.0013,-94.5512
1,38.6284,-90.2873
1,29.4533,-98.3987
1,29.4533,-98.3987
1,40.655,-73.8976
1,41.5603,-81.5906
1,41.5725,-87.2986
1,34.1889,-103.345
1,34.0638,-118.097
1,33.769,-118.168
1,36.1442,-115.133
1,36.8719,-76.3985
1,33.8007,-117.96
1,31.4728,-83.5031
1,41.7724,-87.6495
1,28.8629,-81.6639
1,37.8286,-122.271
1,39.3117,-76.6041
1,35.3735,-118.947
1,40.26,-76.8687
1,39.8608,-88.9546
1,34.5076,-82.6697
1,39.2147,-94.6738
1,37.9539,-121.263
1,35.0544,-89.8655
1,40.3172,-80.0683
1,37.7864,-122.44
1,29.9361,-95.398
1,38.9176,-91.7003
1,41.7473,-72.6812
1,29.9697,-90.074
1,29.6861,-95.3371
1,42.3363,-71.0823
1,34.0961,-117.471
1,34.6154,-84.9946
1,39.3294,-76.6594
1,35.3815,-118.974
1,34.3818,-112.202
1,33.7206,-116.216
1,35.0678,-89.9436
1,38.6099,-90.1243
1,34.6154,-84.9946
1,33.4814,-86.9034
1,38.8509,-104.869
1,33.9697,-118.314
1,38.7105,-90.2565
1,43.4319,-83.9315
1,40.7067,-74.0932
1,39.1254,-84.5048
1,39.1587,-95.6726
1,39.9271,-85.9809
1,37.1608,-76.5565
1,33.6163,-84.467
1,30.3022,-81.7334
1,31.7126,-98.9846
1,38.912,-76.8538
1,40.7401,-111.924
1,37.8084,-122.296
1,37.5758,-77.4635
1,45.491,-122.759
1,41.7623,-87.6623
1,38.0049,-81.123
1,38.0973,-122.221
1,34.1182,-86.4988
1,42.4093,-82.9875
1,30.0726,-94.1052
1,41.0854,-81.5671
1,27.8249,-82.6902
1,33.4666,-86.8742
1,25.9285,-80.1839
1,33.1747,-90.8579
1,37.1782,-93.2614
1,43.0856,-87.9272
1,31.5524,-97.1382
1,42.1889,-87.806
1,39.9538,-75.1213
1,29.9392,-90.0686
1,33.5813,-112.194
1,42.3981,-83.1553
1,33.4831,-112.135
1,43.0884,-87.9246
1,36.0749,-86.6715
1,40.2057,-74.7461
1,39.9347,-75.1243
1,36.8123,-76.3351
1,42.4349,-82.9851
1,37.234,-121.871
1,40.0072,-75.1093
1,40.48,-88.9593
1,34.721,-81.2039
1,36.2135,-94.9494
1,41.8917,-87.7223
1,39.498,-85.1891
1,38.6253,-121.494
1,37.6331,-121.015
1,38.6056,-82.5584
1,29.4627,-98.3914
1,25.8227,-80.2463
1,29.9426,-90.0212
1,32.8786,-96.8712
1,31.5524,-97.1382
1,41.8797,-87.7256
1,39.7709,-84.2053
1,41.5942,-87.4192
1,35.7596,-77.9315
1,41.3317,-96.0626
1,46.6295,-120.582
1,32.6506,-97.2089
1,34.0811,-78.8674
1,40.7603,-112.165
1,37.7581,-82.7737
1,33.4559,-82.01
1,32.865,-96.8624
1,32.3292,-86.2289
1,35.2658,-80.8398
1,42.3775,-71.0672
1,39.6895,-84.2279
1,29.9624,-90.1704
1,39.5406,-119.817
1,32.423,-84.9617
1,38.3105,-81.5494
1,38.2781,-104.571
1,40.7276,-74.1838
1,33.5142,-81.02
1,42.3477,-83.2508
1,36.4326,-81.2744
1,38.0004,-121.841
1,35.6145,-88.8139
1,34.5415,-118.045
1,37.7823,-122.429
1,42.4409,-83.0473
1,28.7467,-81.6124
1,42.8918,-78.8354
1,40.6715,-73.9167
1,33.5409,-84.3546
1,36.0808,-96.0364
1,40.3429,-75.9218
1,38.3511,-90.4037
1,36.2279,-115.245
1,43.1363,-77.6292
1,35.5877,-78.8083
1,34.8613,-85.6089
1,43.1046,-87.9851
1,37.9426,-122.363
1,32.7778,-97.3994
1,39.3022,-77.8317
1,41.7622,-87.5887
1,31.0888,-97.7663
1,43.0233,-71.4356
1,37.2839,-76.7312
1,30.0403,-81.7937
1,47.6463,-117.44
1,39.7925,-86.0802
1,36.7772,-86.6208
1,30.4077,-91.0374
1,36.2097,-115.124
1,35.3658,-119.042
1,,
1,40.8428,-73.8819
1,39.7926,-89.6367
1,38.484,-90.3337
1,28.0786,-82.4355
1,42.7164,-84.5406
1,41.7064,-87.5633
1,33.9533,-118.246
1,29.9313,-90.0952
1,39.4205,-77.9888
1,39.3487,-76.6699
1,32.8017,-97.4079
1,41.6147,-93.6521
1,32.8708,-96.8647
1,45.9517,-93.6203
1,37.9587,-122.367
1,32.7274,-117.063
1,43.6963,-98.0152
1,39.5173,-119.805
1,41.7357,-87.6047
1,,
1,29.8735,-95.2948
1,40.7656,-74.1805
1,39.1485,-84.5533
1,34.2147,-91.9956
1,34.9207,-81.8889
1,37.1164,-76.5167
1,30.5066,-91.1509
1,39.0858,-122.79
1,34.0255,-118.239
1,,
1,42.6183,-83.4241
1,47.8326,-100.62
1,32.4503,-94.7165
1,42.4031,-83.2985
1,47.2999,-95.9479
1,40.0196,-75.1524
1,39.9723,-75.1659
1,42.4099,-83.1533
1,34.9207,-81.8889
1,32.2332,-87.1423
1,35.5074,-97.5473
1,31.2667,-92.5024
1,35.2759,-106.754
1,39.0987,-76.8106
1,42.736,-84.5671
1,33.8969,-118.091
1,41.9099,-87.7324
1,38.6988,-121.359
1,35.5158,-97.4558
1,39.1186,-94.883
1,29.8732,-95.296
1,36.066,-79.7908
1,42.3737,-88.0943
1,37.3579,-89.5962
1,35.8016,-80.2655
1,37.9734,-121.782
1,33.7281,-116.943
1,42.3124,-85.5529
1,38.4661,-121.395
1,38.4616,-88.8575
1,42.2954,-83.3542
1,39.953,-75.1245
1,39.292,-76.6757
1,33.6822,-84.309
1,40.6058,-73.7576
1,36.6877,-121.615
1,33.8967,-118.286
1,44.4626,-109.668
1,46.5354,-92.9619
1,34.1866,-118.475
1,39.6312,-104.905
1,34.0864,-118.219
1,26.0195,-80.1595
1,33.7262,-84.1555
1,32.8371,-96.9683
1,31.5371,-83.8626
1,61.5419,-149.036
1,42.3336,-85.1903
1,39.2453,-84.5428
1,39.9034,-86.1904
1,41.9313,-87.7626
1,36.1975,-115.159
1,32.8153,-96.6357
1,39.9257,-75.1041
1,40.7999,-81.3398
1,37.7451,-76.6454
1,29.3918,-98.445
1,33.9259,-118.246
1,35.6003,-89.258
1,34.0837,-117.751
1,36.8358,-76.2798
1,30.4276,-81.656
1,33.9449,-118.353
1,36.211,-81.889
1,29.6851,-95.1752
1,34.3102,-118.44
1,33.5134,-86.8106
1,33.3487,-87.0142
1,38.6871,-77.2944
1,35.1133,-90.0171
1,27.7481,-82.6996
1,38.6153,-89.1208
1,42.2773,-83.7733
1,36.4972,-86.8875
1,33.9549,-118.241
1,39.1161,-84.5084
1,31.9965,-102.084
1,38.1864,-89.6057
1,39.3154,-76.6747
1,35.1469,-89.9567
1,33.8954,-81.0621
1,41.8739,-87.6863
1,37.6296,-83.6371
1,30.549,-87.3778
1,38.6711,-90.0851
1,39.7765,-86.1011
1,,
1,39.9105,-75.1093
1,32.6642,-96.8951
1,45.3183,-87.5743
1,37.2955,-92.2692
1,38.6484,-90.283
1,33.8382,-83.4219
1,41.9184,-87.782
1,36.7575,-119.82
1,38.6113,-90.1456
1,39.2864,-76.6983
1,36.1975,-115.179
1,42.4106,-122.919
1,43.0521,-76.1725
1,33.8285,-85.7774
1,38.6626,-90.2518
1,40.8387,-73.9416
1,34.1885,-82.1599
1,37.4519,-122.167
1,35.9291,-77.8055
1,32.0038,-86.0284
1,32.7532,-117.078
1,29.7357,-95.632
1,33.669,-116.179
1,29.469,-98.5285
1,28.0159,-82.1092
1,29.4406,-98.4942
1,33.84,-117.192
1,30.7726,-88.137
1,32.2932,-90.1886
1,34.9573,-79.7519
1,35.975,-78.8925
1,32.4848,-80.9679
1,29.7282,-95.4921
1,29.7654,-95.3663
1,34.145,-117.256
1,32.2883,-81.0823
1,37.3097,-92.2317
1,36.5159,-115.585
1,38.6629,-90.0929
1,37.7643,-122.184
1,39.7745,-86.1165
1,42.268,-96.8673
1,35.603,-89.2646
1,33.5679,-84.5618
1,32.4565,-84.9492
1,38.7157,-90.238
1,38.0354,-122.261
1,34.884,-78.0195
1,33.8934,-84.4734
1,39.0477,-94.4434
1,40.8447,-73.9228
1,37.951,-122.028
1,38.6745,-90.2402
1,36.8302,-76.2743
1,36.2239,-86.849
1,34.7019,-86.7244
1,41.0751,-81.5544
1,39.101,-94.5785
1,36.2015,-80.1443
1,33.8829,-118.248
1,47.4223,-122.32
1,35.2351,-80.773
1,41.9724,-87.8466
1,39.9219,-75.1568
1,32.88,-80.0009
1,32.2862,-90.2364
1,34.1194,-118.189
1,38.5813,-90.2326
1,39.6743,-75.7285
1,34.1015,-117.265
1,35.9006,-83.8215
1,33.7121,-84.5897
1,41.234,-77.0195
1,42.2942,-89.6184
1,38.8856,-76.9525
1,32.5254,-80.8835
1,38.0049,-81.123
1,46.5359,-95.2124
1,42.2066,-121.747
1,29.9509,-90.1228
1,25.8062,-80.2141
1,33.9603,-118.36
1,36.1146,-115.234
1,33.918,-84.5694
1,35.3833,-118.968
1,29.9512,-90.1226
1,40.229,-74.7695
1,39.2511,-76.6442
1,41.7909,-87.6329
1,33.8877,-81.1608
1,31.2638,-85.3863
1,41.881,-87.6247
1,39.7391,-84.1628
1,32.6398,-117.082
1,33.7244,-84.1895
1,34.4795,-82.6364
1,33.5505,-84.4288
1,33.9401,-118.133
